avg_monthly_hours,department,last_evaluation,left,number_project,promotion_last_5years,salary,satisfaction_level,time_spend_company,work_accident
227,sales,0.91,nao,3,nao,medium,0.49,3,nao
156,sales,0.78,nao,5,nao,medium,0.97,3,nao
133,sales,0.6000000000000001,nao,4,nao,medium,0.91,4,sim
96,sales,0.98,nao,2,nao,high,0.15,2,nao
171,sales,0.63,nao,3,nao,medium,0.8200000000000001,3,nao
177,sales,0.87,nao,3,nao,high,0.67,4,nao
274,sales,0.96,nao,4,nao,low,0.5,3,nao
145,sales,0.39,nao,2,nao,medium,0.5700000000000001,3,nao
221,sales,0.9400000000000001,nao,5,nao,medium,0.99,2,nao
202,sales,0.9400000000000001,nao,3,nao,medium,0.97,2,nao
238,sales,0.58,nao,5,nao,medium,0.93,2,nao
170,sales,0.6000000000000001,nao,4,nao,low,0.62,2,nao
208,sales,0.51,nao,4,nao,low,0.62,2,sim
199,sales,0.61,nao,4,nao,low,0.96,3,nao
253,sales,0.96,nao,4,nao,low,0.98,3,nao
239,sales,0.5700000000000001,nao,4,nao,low,0.52,3,nao
279,sales,0.77,nao,5,nao,low,0.56,4,nao
114,sales,0.41000000000000003,nao,6,nao,low,0.14,3,nao
105,sales,0.38,nao,6,nao,low,0.29,5,nao
193,accounting,0.81,nao,4,nao,low,0.76,3,sim
152,accounting,0.58,nao,3,nao,low,0.39,3,sim
228,accounting,0.72,nao,4,nao,high,0.96,2,nao
242,hr,0.93,nao,3,nao,low,0.84,4,nao
197,hr,0.62,nao,4,nao,low,0.81,3,nao
222,hr,0.51,nao,5,nao,low,0.51,4,nao
222,hr,0.75,nao,3,nao,low,0.87,3,nao
233,technical,0.77,nao,5,nao,high,0.9400000000000001,4,nao
264,technical,0.97,nao,4,nao,low,0.6900000000000001,3,nao
132,technical,0.53,nao,3,nao,low,0.44,3,sim
182,technical,0.55,nao,5,nao,low,0.85,3,nao
264,technical,0.86,nao,6,nao,high,0.18,3,nao
253,technical,0.74,nao,6,nao,low,0.91,2,nao
193,technical,0.8300000000000001,nao,3,nao,medium,0.81,3,nao
143,technical,0.59,nao,5,nao,high,0.8200000000000001,2,sim
180,technical,0.79,nao,3,nao,medium,0.48,2,nao
220,technical,0.84,nao,3,nao,high,0.92,3,sim
150,technical,0.88,nao,5,nao,medium,0.9400000000000001,4,nao
182,support,0.56,nao,3,nao,medium,1.0,3,nao
257,support,0.91,nao,3,nao,medium,0.96,3,nao
269,support,0.74,nao,3,nao,medium,0.24,4,sim
243,support,0.89,nao,5,nao,medium,0.62,3,nao
257,support,0.76,nao,4,nao,medium,0.55,3,nao
233,support,0.52,nao,5,nao,medium,0.8200000000000001,2,nao
267,support,0.56,nao,4,nao,medium,0.62,4,nao
160,support,0.6900000000000001,nao,4,nao,high,0.61,2,sim
143,support,0.52,nao,3,nao,low,0.72,4,sim
143,support,0.76,nao,4,nao,medium,0.45,2,sim
162,support,0.93,nao,3,nao,medium,0.51,4,nao
181,technical,0.53,nao,3,nao,medium,0.42,5,nao
286,technical,0.64,nao,3,nao,medium,0.6900000000000001,3,nao
111,technical,0.66,nao,2,nao,medium,0.61,3,nao
177,management,0.98,nao,5,nao,medium,0.5,4,nao
279,IT,0.68,nao,4,nao,medium,0.25,5,sim
135,IT,0.89,nao,4,nao,medium,0.88,3,nao
160,IT,0.66,nao,3,nao,medium,0.81,2,nao
178,IT,0.77,nao,3,nao,high,0.75,4,nao
147,IT,0.8,nao,3,nao,low,0.77,3,nao
204,product_mng,0.72,nao,3,nao,low,0.55,2,nao
151,product_mng,0.73,nao,5,nao,low,0.7000000000000001,2,nao
209,product_mng,0.78,nao,3,nao,high,0.96,2,nao
225,product_mng,0.73,nao,6,nao,low,0.18,4,nao
142,IT,0.62,nao,6,nao,low,0.22,3,nao
158,RandD,0.49,nao,3,nao,low,0.9500000000000001,2,nao
139,RandD,0.71,nao,2,nao,high,0.37,4,nao
263,RandD,0.45,nao,3,nao,low,0.84,2,nao
160,RandD,0.68,nao,3,nao,low,0.8,3,nao
173,RandD,0.55,nao,2,nao,low,0.5700000000000001,2,nao
169,marketing,0.63,nao,3,nao,low,0.98,2,nao
161,sales,0.62,nao,3,nao,low,0.9500000000000001,3,nao
172,accounting,0.65,nao,4,nao,low,0.8,3,sim
257,support,0.7000000000000001,nao,3,nao,low,0.52,3,nao
139,technical,0.62,nao,2,nao,medium,0.31,3,nao
245,management,0.59,nao,5,nao,medium,0.71,2,nao
260,marketing,0.85,nao,3,nao,medium,0.71,3,nao
229,marketing,0.96,nao,5,nao,medium,0.5,4,nao
129,marketing,0.9,nao,2,nao,medium,0.9500000000000001,5,nao
184,sales,0.77,nao,3,nao,medium,0.9500000000000001,4,nao
204,sales,0.85,nao,4,nao,medium,0.65,3,nao
152,sales,0.72,nao,3,nao,medium,0.9400000000000001,2,sim
142,sales,0.85,nao,4,nao,medium,0.72,3,nao
136,sales,0.79,nao,4,nao,medium,0.9400000000000001,2,nao
216,sales,0.9400000000000001,nao,4,nao,medium,0.79,4,nao
201,sales,0.58,nao,3,nao,medium,0.6000000000000001,3,nao
163,sales,0.76,nao,4,nao,high,0.62,3,nao
224,sales,0.74,nao,4,nao,low,0.9400000000000001,5,nao
209,sales,0.5,nao,4,nao,medium,0.24,3,nao
257,sales,0.71,nao,5,nao,medium,0.17,4,sim
234,sales,0.8300000000000001,nao,4,nao,medium,0.66,4,nao
221,sales,0.56,nao,3,nao,medium,0.65,2,nao
186,sales,0.62,nao,2,nao,low,0.51,2,nao
199,sales,0.75,nao,4,nao,low,0.41000000000000003,3,nao
235,sales,0.99,nao,3,nao,low,0.98,3,nao
211,sales,0.55,nao,5,nao,low,0.96,2,nao
136,sales,0.97,nao,4,nao,low,0.55,4,nao
155,sales,0.71,nao,4,nao,low,0.99,3,nao
269,accounting,0.98,nao,4,nao,low,0.51,3,nao
285,accounting,0.9,nao,3,nao,low,0.74,3,nao
241,accounting,0.87,nao,5,nao,low,0.81,3,nao
180,hr,0.87,nao,3,nao,low,0.51,4,nao
224,hr,0.55,nao,5,nao,low,0.53,2,sim
107,hr,0.48,nao,6,nao,low,0.67,2,sim
167,hr,0.64,nao,2,nao,low,0.68,2,nao
137,technical,0.63,nao,3,nao,low,0.6900000000000001,3,nao
239,technical,0.65,nao,4,nao,low,0.71,3,nao
239,technical,0.56,nao,3,nao,low,0.64,3,nao
148,technical,0.58,nao,3,nao,low,0.62,2,sim
231,technical,0.5,nao,4,nao,low,0.81,3,sim
179,technical,0.54,nao,4,nao,low,0.84,2,nao
181,technical,0.67,nao,3,nao,low,1.0,2,nao
184,technical,0.73,nao,5,nao,low,0.72,4,sim
207,technical,0.67,nao,3,nao,medium,0.5700000000000001,2,nao
152,technical,0.99,nao,4,nao,medium,0.73,4,nao
133,technical,0.59,nao,4,nao,medium,0.91,4,nao
178,support,0.85,nao,4,nao,medium,0.98,3,nao
173,support,0.9500000000000001,nao,4,nao,medium,0.58,3,nao
113,support,0.52,nao,2,nao,medium,0.73,5,sim
236,support,0.9500000000000001,nao,3,nao,medium,0.96,2,nao
188,support,0.98,nao,3,nao,medium,0.5700000000000001,5,nao
269,support,0.73,nao,3,nao,medium,0.77,2,nao
203,support,0.85,nao,2,nao,medium,0.30000000000000004,3,nao
214,support,0.75,nao,3,nao,medium,0.85,3,nao
185,support,0.8300000000000001,nao,2,nao,medium,0.49,6,nao
265,support,0.43,nao,4,nao,high,0.77,6,nao
184,support,0.99,nao,4,nao,low,1.0,4,nao
157,technical,0.74,nao,3,nao,medium,0.85,3,nao
258,technical,0.75,nao,3,nao,medium,0.87,3,nao
222,technical,0.79,nao,3,nao,medium,0.9,6,sim
248,management,0.8,nao,5,nao,medium,0.71,4,nao
162,IT,0.56,nao,5,nao,low,0.59,4,nao
250,IT,0.74,nao,3,nao,low,0.85,3,sim
231,IT,0.8200000000000001,nao,4,nao,low,0.72,3,nao
165,IT,0.65,nao,3,nao,low,0.73,3,nao
272,IT,0.54,nao,3,nao,low,0.9,2,nao
177,product_mng,0.65,nao,4,nao,low,0.59,2,nao
133,product_mng,0.9,nao,3,nao,low,0.52,3,nao
159,product_mng,0.49,nao,4,nao,low,0.85,3,nao
130,product_mng,0.4,nao,3,nao,low,0.35000000000000003,3,nao
185,IT,0.68,nao,3,nao,low,0.7000000000000001,4,nao
182,RandD,0.86,nao,3,nao,low,0.58,3,nao
238,RandD,0.5,nao,2,nao,low,0.89,4,nao
211,RandD,0.63,nao,3,nao,low,0.54,3,nao
209,RandD,0.89,nao,4,nao,low,0.55,3,nao
190,RandD,0.62,nao,5,nao,low,0.77,3,nao
272,marketing,0.61,nao,4,nao,low,0.55,4,sim
202,sales,0.77,nao,3,nao,low,0.6000000000000001,3,nao
185,accounting,0.9,nao,4,nao,low,0.75,3,nao
176,support,0.88,nao,3,nao,low,0.5700000000000001,3,nao
239,technical,0.9400000000000001,nao,4,nao,low,0.6900000000000001,3,nao
238,management,0.98,nao,4,nao,low,0.87,3,sim
269,marketing,0.36,nao,5,nao,medium,0.6900000000000001,6,sim
232,marketing,0.92,nao,3,nao,medium,0.58,5,nao
148,marketing,0.64,nao,2,nao,medium,0.87,6,sim
149,sales,0.77,nao,3,nao,medium,0.71,2,nao
203,sales,0.78,nao,4,nao,medium,0.74,2,nao
235,sales,0.53,nao,5,nao,medium,0.75,3,nao
269,sales,0.54,nao,2,nao,medium,0.5,2,sim
260,sales,0.86,nao,4,nao,medium,0.59,2,nao
216,sales,0.84,nao,3,nao,medium,0.81,3,nao
136,sales,0.55,nao,3,nao,medium,0.34,2,sim
158,sales,0.87,nao,5,nao,medium,0.53,3,nao
180,sales,0.85,nao,4,nao,medium,0.9400000000000001,4,nao
133,sales,0.77,nao,5,nao,high,0.76,2,nao
199,sales,0.58,nao,5,nao,low,0.2,4,nao
169,sales,0.67,nao,3,nao,medium,0.97,2,sim
195,sales,0.72,nao,3,nao,medium,0.96,2,nao
205,sales,0.5,nao,5,nao,medium,0.81,3,nao
156,sales,0.48,nao,4,nao,medium,0.2,4,sim
125,sales,0.71,nao,3,nao,low,0.53,2,sim
171,sales,0.76,nao,3,nao,low,0.75,4,nao
199,sales,0.91,nao,4,nao,low,0.55,3,nao
187,sales,0.65,nao,5,nao,low,0.58,2,nao
218,accounting,0.64,nao,4,nao,low,0.99,4,nao
268,accounting,0.86,nao,4,nao,low,0.96,3,nao
257,accounting,0.92,nao,3,nao,low,0.8200000000000001,2,nao
224,hr,0.77,nao,4,nao,low,0.88,5,sim
221,hr,0.97,nao,4,nao,low,0.78,4,nao
101,hr,0.47000000000000003,nao,6,nao,low,0.46,5,nao
224,hr,0.59,nao,3,nao,low,0.88,2,nao
223,technical,0.55,nao,3,nao,low,0.91,4,sim
271,technical,0.68,nao,4,nao,low,0.6000000000000001,4,nao
210,technical,0.51,nao,3,nao,low,0.8200000000000001,2,nao
241,technical,0.56,nao,4,nao,low,0.67,3,nao
209,technical,0.61,nao,3,nao,low,0.55,3,nao
186,technical,0.62,nao,5,nao,low,0.73,4,nao
273,technical,0.68,nao,4,nao,low,0.59,2,nao
172,technical,0.65,nao,6,nao,low,0.4,2,sim
209,technical,0.99,nao,3,nao,low,0.56,2,nao
175,technical,0.5700000000000001,nao,4,nao,low,0.87,2,sim
239,technical,0.53,nao,5,nao,medium,0.5,3,nao
231,support,0.79,nao,4,nao,medium,0.98,4,nao
131,support,0.96,nao,4,nao,medium,0.71,3,nao
217,support,0.89,nao,4,nao,medium,0.72,3,nao
242,support,0.8300000000000001,nao,4,nao,medium,0.5,2,nao
224,support,0.56,nao,3,nao,medium,0.89,2,nao
208,support,0.68,nao,3,nao,medium,0.56,3,sim
167,support,0.55,nao,4,nao,medium,0.32,5,nao
269,support,0.88,nao,5,nao,medium,0.96,2,nao
156,support,0.92,nao,4,nao,medium,0.67,2,nao
238,support,0.7000000000000001,nao,3,nao,medium,0.26,6,nao
193,support,0.9,nao,5,nao,medium,0.51,4,nao
196,technical,0.78,nao,4,nao,high,0.16,5,nao
233,technical,0.71,nao,5,nao,low,0.77,2,nao
152,technical,0.52,nao,2,nao,medium,0.67,5,nao
252,management,0.77,nao,4,nao,medium,0.36,2,nao
262,IT,0.8200000000000001,nao,3,nao,medium,0.6900000000000001,5,sim
261,IT,0.76,nao,3,nao,medium,0.72,4,nao
144,IT,0.81,nao,4,nao,low,0.72,2,nao
234,IT,0.9500000000000001,nao,4,nao,low,0.88,3,nao
234,IT,0.55,nao,2,nao,low,0.91,2,nao
170,product_mng,0.6000000000000001,nao,4,nao,low,0.96,2,sim
238,product_mng,0.8,nao,3,nao,low,0.49,4,nao
242,product_mng,0.97,nao,5,nao,low,0.59,3,nao
209,product_mng,0.87,nao,4,nao,low,0.8,3,nao
206,IT,0.67,nao,4,nao,low,0.91,3,nao
240,RandD,0.79,nao,4,nao,low,0.18,5,nao
215,RandD,0.58,nao,5,nao,low,0.9400000000000001,2,nao
147,RandD,0.61,nao,3,nao,low,0.44,4,nao
265,RandD,0.59,nao,2,nao,low,0.96,2,nao
162,RandD,0.97,nao,4,nao,low,0.55,3,nao
239,marketing,0.54,nao,4,nao,low,0.99,3,nao
224,sales,0.88,nao,3,nao,low,0.75,2,nao
256,accounting,0.78,nao,4,nao,low,0.66,3,nao
263,support,0.5700000000000001,nao,3,nao,low,0.96,3,nao
272,technical,0.86,nao,6,nao,low,0.6000000000000001,4,nao
159,management,0.78,nao,4,nao,medium,0.64,4,nao
219,marketing,0.8,nao,4,nao,medium,0.85,2,nao
210,marketing,0.53,nao,3,nao,medium,0.30000000000000004,6,nao
237,marketing,0.9500000000000001,nao,4,nao,medium,0.74,3,sim
226,sales,0.8,nao,5,nao,medium,0.14,3,nao
212,sales,0.76,nao,3,nao,medium,0.93,3,nao
250,sales,0.48,nao,3,nao,medium,0.75,5,nao
171,sales,0.63,nao,4,nao,medium,0.58,3,nao
149,sales,0.6000000000000001,nao,3,nao,medium,0.59,4,nao
228,sales,0.9,nao,5,nao,medium,0.2,6,nao
215,sales,0.84,nao,3,nao,medium,1.0,2,nao
272,sales,0.51,nao,3,nao,medium,0.51,3,nao
192,sales,0.72,nao,4,nao,high,0.16,6,nao
226,sales,0.56,nao,5,nao,low,0.77,4,nao
149,sales,0.47000000000000003,nao,2,nao,medium,0.61,3,nao
244,sales,0.51,nao,3,nao,medium,0.73,2,nao
193,sales,0.85,nao,4,nao,medium,0.52,3,nao
247,sales,0.72,nao,4,nao,medium,0.13,3,nao
181,sales,0.62,nao,3,nao,low,0.73,3,nao
137,sales,0.68,nao,2,nao,low,0.39,3,sim
211,sales,0.8,nao,3,nao,low,0.92,4,nao
137,sales,0.78,nao,5,nao,low,0.34,4,nao
229,sales,0.51,nao,4,nao,low,0.9400000000000001,2,sim
168,accounting,0.65,nao,4,nao,low,0.8200000000000001,3,nao
180,accounting,0.6900000000000001,nao,4,nao,low,0.26,3,sim
177,accounting,0.53,nao,4,nao,low,0.78,2,nao
191,hr,0.9500000000000001,nao,4,nao,low,0.61,2,nao
191,hr,0.53,nao,3,nao,low,0.5,2,sim
125,hr,0.96,nao,4,nao,low,0.52,3,nao
152,hr,0.79,nao,4,nao,low,0.89,3,nao
174,technical,0.52,nao,4,nao,low,0.85,2,nao
135,technical,0.86,nao,4,nao,low,0.62,3,nao
117,technical,0.67,nao,2,nao,low,0.38,3,nao
180,technical,0.49,nao,2,nao,low,0.55,5,sim
146,technical,0.84,nao,4,nao,low,0.8300000000000001,3,nao
249,technical,0.65,nao,3,nao,low,0.62,3,nao
136,technical,0.54,nao,3,nao,low,0.6000000000000001,3,sim
198,technical,0.5,nao,4,nao,low,0.62,3,sim
201,technical,0.88,nao,5,nao,low,0.23,3,nao
132,technical,0.74,nao,6,nao,medium,0.13,4,sim
142,technical,0.63,nao,4,nao,medium,0.96,4,nao
256,support,0.74,nao,5,nao,medium,0.5,3,sim
135,support,0.72,nao,3,nao,medium,0.66,2,nao
209,support,0.72,nao,4,nao,medium,0.61,2,nao
287,support,0.48,nao,5,nao,medium,0.45,5,nao
222,support,0.9500000000000001,nao,4,nao,medium,0.5,3,sim
227,support,0.8200000000000001,nao,3,nao,medium,0.75,2,nao
162,support,0.5,nao,4,nao,medium,0.88,2,nao
206,support,0.79,nao,5,nao,medium,0.49,2,nao
273,support,0.87,nao,5,nao,medium,0.8200000000000001,6,nao
135,support,0.65,nao,4,nao,medium,0.92,3,nao
99,support,0.85,nao,5,nao,high,0.4,2,sim
166,technical,0.61,nao,4,nao,low,0.36,4,nao
187,technical,0.99,nao,5,nao,medium,0.8,3,sim
134,technical,0.65,nao,4,nao,medium,0.68,3,nao
137,management,0.45,nao,4,nao,medium,0.54,3,sim
175,IT,0.6900000000000001,nao,3,nao,medium,0.73,2,nao
188,IT,0.49,nao,5,nao,low,0.64,2,nao
161,IT,0.39,nao,5,nao,low,0.12,4,nao
145,IT,0.7000000000000001,nao,4,nao,low,0.6000000000000001,6,nao
111,IT,0.62,nao,4,nao,low,0.36,6,nao
176,product_mng,0.76,nao,3,nao,low,0.63,2,nao
192,product_mng,0.9400000000000001,nao,2,nao,low,0.67,3,nao
179,product_mng,0.9,nao,3,nao,low,0.8300000000000001,2,sim
224,product_mng,0.9,nao,4,nao,low,0.48,3,nao
241,IT,0.56,nao,4,nao,low,0.89,5,nao
201,RandD,0.96,nao,3,nao,low,0.71,3,nao
138,RandD,0.59,nao,4,nao,low,0.31,2,nao
168,RandD,0.84,nao,5,nao,low,0.89,2,nao
120,RandD,0.51,nao,2,nao,low,0.38,3,nao
179,RandD,0.92,nao,3,nao,low,0.88,3,nao
250,marketing,0.85,nao,3,nao,low,0.64,3,nao
237,sales,0.74,nao,4,nao,low,0.65,3,sim
192,accounting,0.81,nao,4,nao,low,0.65,3,nao
258,support,0.97,nao,4,nao,low,0.54,3,nao
257,technical,0.76,nao,4,nao,low,0.6900000000000001,4,nao
271,management,0.78,nao,2,nao,low,0.77,3,nao
184,marketing,0.66,nao,3,nao,low,0.28,2,nao
214,marketing,0.4,nao,6,nao,medium,0.33,6,nao
198,marketing,0.68,nao,4,nao,medium,0.8300000000000001,3,nao
274,sales,0.73,nao,3,nao,medium,0.89,2,nao
279,sales,0.6000000000000001,nao,5,nao,medium,0.76,2,nao
272,sales,0.64,nao,5,nao,medium,0.8300000000000001,2,nao
152,sales,0.85,nao,4,nao,medium,0.5700000000000001,3,nao
287,sales,0.89,nao,2,nao,medium,0.61,4,nao
239,sales,0.89,nao,2,nao,medium,0.96,6,sim
274,sales,0.5,nao,4,nao,medium,0.17,6,nao
121,sales,0.6000000000000001,nao,4,nao,medium,0.61,2,nao
199,sales,0.74,nao,5,nao,medium,0.73,2,nao
175,sales,0.39,nao,3,nao,medium,0.30000000000000004,3,nao
115,sales,0.67,nao,2,nao,high,0.42,3,nao
194,sales,0.75,nao,3,nao,low,0.65,4,sim
119,sales,0.45,nao,2,nao,medium,0.17,3,nao
162,sales,0.8200000000000001,nao,5,nao,medium,0.12,4,sim
264,sales,0.78,nao,5,nao,medium,0.7000000000000001,2,nao
179,sales,0.88,nao,3,nao,medium,0.87,2,nao
213,sales,0.44,nao,5,nao,low,0.43,3,nao
269,sales,0.65,nao,3,nao,low,0.84,2,nao
160,sales,0.55,nao,3,nao,low,0.9400000000000001,3,nao
133,accounting,0.76,nao,4,nao,low,0.89,2,nao
201,accounting,0.75,nao,5,nao,low,0.6900000000000001,3,nao
160,accounting,0.99,nao,4,nao,low,0.18,5,nao
274,hr,0.6900000000000001,nao,3,nao,low,0.98,3,nao
245,hr,0.88,nao,5,nao,low,0.30000000000000004,4,nao
237,hr,0.53,nao,3,nao,medium,0.51,3,nao
279,hr,0.9,nao,3,nao,medium,0.76,6,nao
207,technical,0.96,nao,4,nao,medium,0.67,3,nao
218,technical,0.84,nao,4,nao,medium,0.12,6,nao
240,technical,0.41000000000000003,nao,5,nao,medium,0.42,2,nao
153,technical,0.76,nao,3,nao,medium,0.6900000000000001,3,nao
144,technical,0.96,nao,3,nao,medium,0.63,2,nao
159,technical,0.62,nao,2,nao,medium,0.66,3,sim
237,technical,0.5,nao,3,nao,medium,0.5,2,nao
148,technical,0.8200000000000001,nao,5,nao,medium,0.67,2,sim
205,technical,0.62,nao,4,nao,medium,0.59,3,nao
264,technical,0.78,nao,2,nao,medium,0.75,3,sim
189,technical,0.89,nao,5,nao,medium,0.88,2,nao
243,support,0.75,nao,3,nao,medium,0.99,3,nao
199,support,0.42,nao,2,nao,medium,0.44,2,nao
205,support,0.78,nao,4,nao,medium,0.65,2,nao
184,support,0.63,nao,3,nao,medium,0.88,4,nao
274,support,0.79,nao,2,nao,medium,0.58,4,nao
181,support,0.9,nao,4,nao,medium,0.99,3,nao
205,support,0.71,nao,3,nao,medium,0.76,2,nao
172,support,0.98,nao,5,nao,medium,0.14,5,nao
164,support,0.86,nao,3,nao,medium,0.5700000000000001,2,nao
138,support,0.8200000000000001,nao,3,nao,medium,0.52,2,sim
262,support,0.55,nao,5,nao,medium,0.71,3,nao
264,technical,0.75,nao,5,nao,medium,0.27,3,nao
225,technical,0.52,nao,3,nao,high,0.49,2,nao
199,technical,0.5,nao,3,nao,high,0.59,2,nao
210,management,0.65,nao,6,nao,high,0.24,5,nao
226,IT,0.87,nao,6,nao,high,0.18,4,nao
134,IT,0.62,nao,5,nao,high,0.73,3,nao
111,IT,0.63,nao,6,nao,high,0.78,6,nao
142,IT,0.73,nao,5,nao,high,0.9400000000000001,2,sim
213,IT,0.53,nao,3,nao,high,0.86,3,nao
139,product_mng,0.88,nao,4,nao,high,0.97,2,nao
145,product_mng,0.54,nao,3,nao,high,0.49,3,nao
149,product_mng,0.48,nao,4,nao,high,0.8200000000000001,6,nao
147,product_mng,0.64,nao,4,nao,high,0.86,2,sim
193,IT,0.39,nao,3,nao,low,0.30000000000000004,3,sim
270,RandD,0.38,nao,4,nao,low,0.7000000000000001,2,nao
266,RandD,0.78,nao,5,nao,low,0.8,3,nao
278,RandD,0.63,nao,2,nao,low,0.36,4,nao
165,RandD,0.61,nao,3,nao,low,0.4,2,nao
175,RandD,0.58,nao,4,nao,low,0.8,2,nao
140,marketing,0.73,nao,4,nao,low,0.98,4,nao
149,sales,0.67,nao,3,nao,low,0.92,3,nao
205,accounting,1.0,nao,3,nao,low,0.68,4,nao
253,support,0.59,nao,3,nao,low,1.0,3,nao
222,technical,0.54,nao,3,nao,low,0.8,4,nao
216,management,0.6900000000000001,nao,4,nao,low,0.85,4,nao
139,marketing,0.6000000000000001,nao,3,nao,low,0.6900000000000001,2,nao
252,marketing,0.52,nao,4,nao,low,0.5700000000000001,2,nao
173,marketing,0.72,nao,2,nao,low,0.33,2,nao
178,sales,0.48,nao,6,nao,medium,0.19,3,sim
160,sales,0.63,nao,3,nao,medium,0.5,2,nao
261,sales,0.88,nao,3,nao,medium,0.52,4,nao
188,sales,0.52,nao,6,nao,medium,0.13,3,nao
219,sales,0.73,nao,4,nao,medium,0.18,5,nao
263,sales,0.64,nao,4,nao,medium,0.86,3,nao
165,sales,0.59,nao,4,nao,medium,0.86,3,nao
218,sales,0.76,nao,6,nao,medium,0.16,6,nao
239,sales,0.46,nao,2,nao,medium,0.43,3,sim
212,sales,0.63,nao,3,nao,medium,0.79,2,sim
133,sales,0.67,nao,4,nao,medium,0.51,3,nao
250,sales,0.55,nao,5,nao,medium,0.8300000000000001,3,sim
114,sales,0.45,nao,3,nao,high,0.61,3,nao
168,sales,0.5700000000000001,nao,3,nao,high,0.65,2,nao
252,sales,0.8300000000000001,nao,4,nao,high,0.9500000000000001,2,nao
189,sales,0.64,nao,5,nao,high,0.63,4,nao
265,sales,0.6000000000000001,nao,3,nao,high,0.72,2,sim
176,sales,0.5700000000000001,nao,3,nao,high,0.8,3,nao
150,sales,0.5700000000000001,nao,4,nao,high,0.7000000000000001,4,nao
97,accounting,0.79,nao,5,nao,high,0.45,6,sim
265,accounting,0.85,nao,4,nao,low,0.64,2,nao
260,accounting,0.48,nao,4,nao,low,0.9400000000000001,4,nao
164,hr,0.76,nao,4,nao,low,0.5700000000000001,2,nao
142,hr,0.56,nao,4,nao,low,0.35000000000000003,2,nao
247,hr,0.81,nao,2,nao,low,0.75,4,nao
182,hr,0.92,nao,5,nao,low,0.7000000000000001,3,nao
238,technical,0.47000000000000003,nao,2,nao,low,0.7000000000000001,3,nao
191,technical,0.62,nao,3,nao,low,0.61,3,nao
178,technical,0.87,nao,4,nao,medium,0.78,3,nao
208,technical,0.77,nao,4,nao,medium,0.97,2,nao
256,technical,0.76,nao,3,nao,medium,0.51,2,nao
243,technical,0.71,nao,5,nao,medium,0.56,3,nao
233,technical,0.55,nao,3,nao,medium,0.87,3,nao
200,technical,0.78,nao,5,nao,medium,0.64,3,nao
226,technical,0.85,nao,2,nao,medium,0.6000000000000001,2,sim
150,technical,0.76,nao,2,nao,medium,0.9,2,nao
141,technical,0.62,nao,2,nao,medium,0.54,2,nao
139,support,0.8,nao,5,nao,medium,0.23,3,nao
199,support,0.81,nao,3,nao,medium,0.8,4,sim
154,support,0.78,nao,4,nao,medium,0.23,6,sim
247,support,0.51,nao,3,nao,medium,0.81,2,nao
239,support,0.6000000000000001,nao,5,nao,medium,0.35000000000000003,5,nao
137,support,0.8,nao,4,nao,medium,0.67,2,nao
119,support,0.6000000000000001,nao,4,nao,medium,0.46,5,nao
134,support,0.98,nao,4,nao,medium,0.84,5,sim
243,support,0.79,nao,3,nao,medium,0.92,4,nao
210,support,0.93,nao,5,nao,medium,0.75,3,nao
265,support,0.5700000000000001,nao,4,nao,medium,0.7000000000000001,2,nao
204,technical,0.75,nao,4,nao,medium,0.7000000000000001,3,nao
273,technical,0.81,nao,6,nao,medium,0.9,5,nao
177,technical,1.0,nao,3,nao,medium,0.8,2,nao
285,management,0.65,nao,5,nao,high,0.5,6,nao
222,IT,0.72,nao,4,nao,low,0.84,2,nao
185,IT,0.9400000000000001,nao,3,nao,medium,0.48,2,sim
151,IT,0.87,nao,5,nao,medium,0.98,6,nao
109,IT,0.96,nao,3,nao,medium,0.64,4,nao
192,IT,0.53,nao,4,nao,medium,0.58,4,nao
139,product_mng,0.89,nao,4,nao,medium,0.66,3,nao
191,product_mng,0.98,nao,4,nao,medium,0.76,2,nao
114,product_mng,0.42,nao,6,nao,medium,0.32,3,nao
212,product_mng,0.87,nao,3,nao,medium,0.49,2,nao
162,IT,0.51,nao,3,nao,medium,0.81,2,nao
191,RandD,0.48,nao,5,nao,medium,0.42,5,nao
234,RandD,0.85,nao,3,nao,low,0.17,3,nao
265,RandD,0.59,nao,4,nao,low,0.49,3,nao
283,RandD,0.6900000000000001,nao,6,nao,low,0.34,2,nao
232,RandD,0.81,nao,3,nao,low,0.86,4,nao
208,marketing,0.71,nao,4,nao,low,0.51,3,sim
258,sales,0.99,nao,4,nao,low,0.49,3,sim
175,accounting,0.63,nao,3,nao,low,0.49,2,nao
238,support,0.59,nao,3,nao,high,0.51,3,nao
166,technical,0.52,nao,3,nao,low,0.64,3,nao
225,management,0.85,nao,4,nao,high,0.62,2,nao
221,marketing,0.52,nao,4,nao,high,0.81,6,nao
263,marketing,0.5700000000000001,nao,2,nao,low,0.9500000000000001,3,nao
218,marketing,0.66,nao,4,nao,low,0.88,4,sim
236,sales,0.68,nao,5,nao,high,0.87,4,nao
133,sales,0.68,nao,5,nao,low,0.73,2,nao
237,sales,0.73,nao,2,nao,medium,0.98,3,nao
204,sales,0.48,nao,3,nao,high,0.77,6,nao
166,sales,0.99,nao,3,nao,medium,0.76,3,nao
189,sales,0.93,nao,4,nao,medium,0.21,2,sim
251,sales,0.63,nao,4,nao,medium,0.72,3,nao
121,sales,0.56,nao,2,nao,medium,0.41000000000000003,2,nao
149,sales,0.56,nao,3,nao,high,0.9,2,nao
